 0.000000000000000e+00  0.000000000000000e+00  1.600000000000000e+01  6.603445506859957e-04 -0.000000000000000e+00 -0.000000000000000e+00 -9.636388909051163e-16  0.000000000000000e+00  0.000000000000000e+00 -8.278039712039664e-13  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
 1.000000000000000e-02  9.999966521009262e-05  1.537568550263304e+01  6.602364849500108e-04  1.398093930543901e-09 -3.976559587084288e-08  1.063334836848284e-11 -2.098079061618679e-09 -2.033831300001589e-07 -9.410881531373095e-09  1.199280920268575e+01 -7.450580596923828e-09 -1.490116119384766e-08  1.198662542551756e+01
 2.000000000000000e-02  3.999993300790556e-04  1.478152680124080e+01  6.599123521577968e-04 -1.343257807786516e-09 -6.829658691885621e-11 -3.463375419787695e-13  7.330759115456054e-09 -6.651751776937099e-09  2.486372924547913e-10  1.197123824532537e+01  0.000000000000000e+00 -3.259629011154175e-09  1.197085637669079e+01
 3.000000000000000e-02  8.999989945241253e-04  1.421579274805383e+01  6.593723467545091e-04  1.900624702381396e-10 -6.736837489772218e-10  1.741315425185519e-14 -1.829198338755906e-09  1.534787204538489e-09 -2.162985412859991e-11  1.193535487107238e+01  0.000000000000000e+00 -2.764863893389702e-09  1.193528044689447e+01
 4.000000000000000e-02  1.599998658284580e-03  1.367686703684358e+01  6.586167928863070e-04  1.168104652853616e-10  8.727192430096203e-10  1.406860739017191e-14  4.624654726805675e-10 -6.908349171075343e-10  3.480203475042029e-12  1.188526897075781e+01 -4.365574568510056e-11 -2.655724529176950e-09  1.188524577101634e+01
 5.000000000000000e-02  2.499998320919323e-03  1.316323957810610e+01  6.576461440454318e-04 -3.032775595327580e-10 -2.447906673370970e-10 -1.920338887906325e-14 -1.390236101302129e-10  2.068694518943366e-10 -8.168584958055429e-13  1.182113027307150e+01  1.455191522836685e-11 -2.546585164964199e-09  1.182112092557509e+01
 6.000000000000000e-02  3.599997981812876e-03  1.267349859616042e+01  6.564609827708453e-04  1.386823137474987e-10 -1.743597544991149e-10  1.661865089985781e-15  3.073258821660495e-11 -6.918993950289669e-11  1.744667575339846e-13  1.174313047756254e+01 -3.637978807091713e-12 -2.455635694786906e-09  1.174312605040905e+01
 7.000000000000001e-02  4.899997640183575e-03  1.220632338164156e+01  6.550620202594628e-04  6.369688053376420e-11  6.744309971606910e-11  8.482797797526587e-15 -1.076007284773011e-13  1.674634917596277e-11  2.880392740139830e-14  1.165150231341528e+01  5.456968210637569e-12 -2.361957740504295e-09  1.165149997047774e+01
 8.000000000000000e-02  6.399997295090562e-03  1.176047763954977e+01  6.534500958893827e-04 -1.687496425554309e-10 -8.832916928262768e-12  9.714451465470120e-15 -7.694865933019605e-12 -5.878048792009597e-12  3.102645809785863e-15  1.154651860076314e+01 -1.818989403545856e-12 -2.277829480590299e-09  1.154651725658914e+01
 9.000000000000000e-02  8.099996945445210e-03  1.133480337897181e+01  6.516261766566519e-04 -3.413988750445955e-11 -2.697569587411380e-11  9.100359354974330e-15  9.275092296387298e-13  1.683235525709491e-11 -1.050843755477141e-15  1.142849118324031e+01  0.000000000000000e+00 -2.187334757763892e-09  1.142849036343523e+01
 1.000000000000000e-01  9.999996590020951e-03  1.092821529590519e+01  6.495913565250546e-04  1.485293379648446e-10  2.361051697034877e-11  1.755887102383724e-14 -2.237308518162222e-12 -2.577418815237201e-11  3.036438253965603e-16  1.129776966560144e+01  9.094947017729282e-13 -2.099568519042805e-09  1.129776914114063e+01
 1.100000000000000e-01  1.209999622746685e-02  1.053969560536412e+01  6.473468556893561e-04 -1.893975515158443e-10 -1.937755880233871e-11 -4.999473057765158e-15  1.333018352253080e-11 -1.203809521616677e-11  4.790183098259826e-16  1.115474003206990e+01  4.547473508864641e-13 -2.014076017076150e-09  1.115473968348579e+01
 1.200000000000000e-01  1.439999585632014e-02  1.016828928319149e+01  6.448940197517631e-04  1.231187724402730e-10  1.476985417650512e-11  7.702172233337023e-15  7.307286580457636e-12 -1.457527959389191e-11  4.372626837065948e-16  1.099982309813009e+01 -4.547473508864641e-13 -1.928697201947216e-09  1.099982285912438e+01
 1.300000000000000e-01  1.689999547502292e-02  9.813099681802656e+00  6.422343188118150e-04  1.134994436556938e-10  7.439382660248683e-12 -1.970645868709653e-15  4.694766271090375e-12  2.966462708055709e-12  2.965374161103255e-16  1.083347284400161e+01  2.273736754432321e-13 -1.844796315708663e-09  1.083347267586566e+01
 1.400000000000000e-01  1.959999508193653e-02  9.473284487492998e+00  6.393693464695152e-04  4.995573812065614e-11  3.569753216983718e-12 -1.328798182598234e-15  7.899542966414631e-12  5.734070420376267e-12  4.758118200895250e-16  1.065617460202068e+01 -3.410605131648481e-13 -1.762316514941631e-09  1.065617448117689e+01
 1.500000000000000e-01  2.249999467535798e-02  9.148051989996588e+00  6.363008187418573e-04  1.479597352976739e-10  1.512347376237538e-12 -8.163608677946854e-15  3.689524811826365e-12 -4.077294283327677e-12  6.744973243665017e-16  1.046844313023514e+01  2.273736754432321e-13 -1.681684125287575e-09  1.046844304179956e+01
 1.600000000000000e-01  2.559999425353787e-02  8.836657637726987e+00  6.330305728927196e-04  6.440762430771213e-11  3.058038962030010e-11 -2.997602166487923e-15  7.968384491047121e-12 -6.060445290609416e-12  3.537804291519931e-16  1.027082056917830e+01  0.000000000000000e+00 -1.602671773071052e-09  1.027082050346286e+01
 1.700000000000000e-01  2.889999381469925e-02  8.538400854596899e+00  6.295605661761213e-04  3.565691796323213e-11  3.483352652546359e-11  6.453171330633722e-16 -5.588071322160948e-12  3.385638339833888e-12 -9.258855035276093e-17  1.006387429420847e+01  0.000000000000000e+00 -1.525208404018485e-09  1.006387424473834e+01
 1.800000000000000e-01  3.239999335705521e-02  8.252622096531638e+00  6.258928744928302e-04 -1.852490719077781e-10 -1.048615746101697e-11 -1.104671909502031e-14  2.538296228765237e-12 -6.451296098085281e-12  2.070097400286662e-16  9.848194668365934e+00  2.842170943040401e-14 -1.449706132916617e-09  9.848194630711419e+00
 1.900000000000000e-01  3.609999287882847e-02  7.978700127788731e+00  6.220296909603781e-04 -3.957428368635122e-11 -1.284023229538786e-11  4.680283938185426e-15 -4.617017498494371e-12  3.915918500252667e-12 -1.532249672488982e-16  9.624392711780779e+00  5.684341886080801e-14 -1.376051272927725e-09  9.624392682849702e+00
 2.000000000000000e-01  3.999999237827039e-02  7.716049498996121e+00  6.179733243964590e-04 -4.091841514735186e-11  1.310907019871563e-11  1.720845688168993e-15  6.757424889637085e-12 -2.789722807174888e-12  4.898251949310677e-16  9.393097692111329e+00  1.421085471520200e-14 -1.304364616316889e-09  9.393097669705753e+00
 2.100000000000000e-01  4.409999185368112e-02  7.464118210445331e+00  6.137261977157412e-04 -9.295078755286782e-11  5.206455871899912e-12  1.356553758213863e-15 -2.772659329429765e-12  3.334798299020764e-13 -3.685822661423463e-16  9.154954650503068e+00  1.421085471520200e-14 -1.234752744494472e-09  9.154954633035459e+00
 2.200000000000000e-01  4.839999130342761e-02  7.222385545641965e+00  6.092908462400776e-04  1.497179539022907e-10  1.019628714685021e-11 -1.807581861967833e-15  3.641320978167412e-12 -4.084002839727886e-12  4.293831407534847e-16  8.910621869300513e+00 -4.263256414560601e-14 -1.167229868315189e-09  8.910621855607616e+00
 2.300000000000000e-01  5.289999072596498e-02  6.990360061440796e+00  6.046699159221685e-04 -1.282265284790085e-10  1.356633875333399e-11 -1.169203622808368e-15  1.185144196803667e-12  4.513113893237095e-12 -2.143212861902646e-16  8.660768299221864e+00 -2.131628207280301e-14 -1.101831514915830e-09  8.660768288440487e+00
 2.400000000000000e-01  5.759999011985347e-02  6.767577722290878e+00  5.998661614826307e-04  6.908815926241741e-11 -1.248888281202634e-11 -8.925152283900673e-15  6.491854285157826e-12 -4.777572518922557e-12  8.380633123627341e-16  8.406070948756936e+00 -7.105427357601002e-15 -1.038610975001575e-09  8.406070940238862e+00
 2.500000000000000e-01  6.249998948377933e-02  6.553600167200579e+00  5.948824444605476e-04 -3.790409332806138e-11  1.286561466086814e-11 -2.001697418929638e-14 -1.017399823852957e-11  7.905954125444264e-13 -1.060963420802947e-15  8.147212256149698e+00 -7.105427357601002e-15 -9.775398268629942e-10  8.147212249403232e+00
 2.600000000000000e-01  6.759998881657124e-02  6.348013099015002e+00  5.897217311774533e-04  6.021549475236892e-11  2.395975673180790e-11  1.286123985089205e-14  6.005944774348810e-12  3.242608142573007e-13  5.493887375984827e-16  7.884877448035995e+00  4.263256414560601e-14 -9.187104410557367e-10  7.884877442684630e+00
 2.700000000000000e-01  7.289998811721790e-02  6.150424786488962e+00  5.843870906148044e-04  2.261200500286280e-11  2.144805193908875e-12 -1.817990202823694e-15 -2.980253069466730e-12  1.725188049088852e-12 -3.359479663603015e-16  7.619751901209881e+00 -3.552713678800501e-15 -8.620926195135326e-10  7.619751896962686e+00
 2.800000000000000e-01  7.839998738488629e-02  5.960464670446885e+00  5.788816922049422e-04 -1.192596485027073e-10  1.270381919777318e-11  9.745676488037702e-15  6.544649154508362e-12  3.003147396174671e-12  4.102126351724717e-16  7.352518518324670e+00  3.552713678800501e-15 -8.076899149500605e-10  7.352518514955257e+00
 2.900000000000000e-01  8.409998661893511e-02  5.777782066055028e+00  5.732088035355390e-04 -3.680813473722050e-11  5.877967397213170e-12  3.160666173229743e-15  1.385412370765220e-12  4.030065469754291e-13  2.917996644757088e-16  7.083855126935888e+00  1.065814103640150e-14 -7.555236436473933e-10  7.083855124266805e+00
 3.000000000000000e-01  8.999998581893148e-02  5.602044953898247e+00  5.673717879675736e-04 -5.089144961023008e-11  7.324835535208254e-12  1.234255753157498e-14 -3.117391238493363e-12  6.888427341007826e-13 -5.623172334370102e-16  6.814431917755607e+00  0.000000000000000e+00 -7.055769302155568e-10  6.814431915646926e+00
 3.100000000000000e-01  9.609998498466224e-02  5.432938853160205e+00  5.613741021668177e-04 -2.201654942816304e-11  9.810339091651313e-12 -1.527250548249981e-14  2.634078063791940e-12 -3.651852599014500e-13  4.161072109697463e-16  6.544908929436684e+00  1.776356839400250e-15 -6.578320110861569e-10  6.544908927777422e+00
 3.200000000000000e-01  1.023999841161483e-01  5.270165770757922e+00  5.552192935488750e-04 -7.262788151748522e-11 -2.828622129276773e-12  8.628514569508638e-15  2.979367575506847e-12 -2.341791836181389e-14  1.261405151669882e-16  6.275933595146228e+00  1.776356839400250e-15 -6.122746754044783e-10  6.275933593847920e+00
 3.300000000000000e-01  1.088999832136545e-01  5.113443220784399e+00  5.489109976377631e-04  4.076951523741248e-12  1.523470107391619e-11 -1.111784275753536e-14 -1.466359740310242e-12 -7.491346144013031e-13 -2.023457160205428e-16  6.008138359383120e+00 -1.776356839400250e-15 -5.688782778179302e-10  6.008138358374926e+00
 3.400000000000000e-01  1.155999822776989e-01  4.962503309071345e+00  5.424529353380661e-04 -6.428192982494524e-11  1.063929275083898e-11 -8.094219738907782e-15  6.258507938626519e-12 -4.170320169703994e-13  4.282696594207017e-16  5.742138377627767e+00 -5.329070518200751e-15 -5.276166170631313e-10  5.742138376852761e+00
 3.500000000000000e-01  1.224999813090606e-01  4.817091878102036e+00  5.358489101206676e-04 -3.102897798265709e-11  2.935608150339032e-12 -2.612493554821071e-15  3.798213673226928e-12 -1.298778291331369e-13  4.210171470636889e-16  5.478529309116364e+00  7.105427357601002e-15 -4.884554982709233e-10  5.478529308528658e+00
 3.600000000000000e-01  1.295999803087859e-01  4.676967707885835e+00  5.291028051220764e-04 -4.208853910957390e-11  7.147266692332163e-12 -2.794639519798636e-15  3.786768537684705e-13  4.485097421951739e-13 -2.580954918309636e-16  5.217885213016919e+00  5.329070518200751e-15 -4.513482920742717e-10  5.217885212579375e+00
 3.700000000000000e-01  1.368999792781925e-01  4.541901768754470e+00  5.222185801573607e-04  1.318403511837703e-11  1.235966956222596e-11 -9.135053824493866e-15 -1.689626320716964e-12  1.010357662344828e-12  2.607454719804923e-16  4.960756558038391e+00  1.776356839400250e-15 -4.162563627119198e-10  4.960756557720932e+00
 3.800000000000000e-01  1.443999782188725e-01  4.411676522358586e+00  5.152002686467054e-04 -4.865126169970361e-12  1.410366361729882e-11  9.119441313210075e-15  1.894938866415040e-12  5.736009668476733e-13 -1.358381687243385e-17  4.707668354969754e+00  3.552713678800501e-15 -3.831359673966972e-10  4.707668354747931e+00
 3.900000000000000e-01  1.520999771326942e-01  4.286085267434459e+00  5.080519744556039e-04  5.512217269630859e-11  3.709051030989941e-12 -7.091549569793187e-15 -1.283533147623479e-12 -7.611806395316394e-13 -1.387297420360619e-17  4.459118421225488e+00  4.440892098500626e-15 -3.519391444939401e-10  4.459118421079459e+00
 4.000000000000000e-01  1.599999760217996e-01  4.164931527177361e+00  5.007778686486975e-04  4.914616848435870e-11  6.729674556873490e-12  3.075664722906879e-15  4.454659935900387e-12 -1.372002956764688e-12  3.063563705112394e-16  4.215575785366396e+00  7.105427357601002e-15 -3.226023892466401e-10  4.215575785280012e+00
 4.100000000000000e-01  1.680999748886018e-01  4.048028475302216e+00  4.933821861572783e-04 -9.711533590110386e-11  9.440353196160569e-12 -1.365227375593747e-15  2.460364579344364e-12 -4.602904174250535e-13  1.217488365333924e-16  3.977479239984132e+00  7.993605777301127e-15 -2.950777400201332e-10  3.977479239944254e+00
 4.200000000000000e-01  1.763999737357813e-01  3.935198398095926e+00  4.858692223604701e-04 -2.315937993307559e-12  4.863323197661692e-12 -2.097280682455960e-15 -1.766020976668628e-12  9.963545601119416e-13 -2.027554236279852e-16  3.745236049675325e+00  6.439293542825908e-15 -2.693050227264848e-10  3.745236049671272e+00
 4.300000000000000e-01  1.848999725662782e-01  3.826272189970953e+00  4.782433295800966e-04 -4.783019356488917e-12  2.563668962990602e-12  2.862293735361732e-16  8.271233565665832e-13  2.644553217662410e-13  6.374858206129833e-17  3.519220820673162e+00  3.996802888650564e-15 -2.452236191885504e-10  3.519220820696270e+00
 4.400000000000000e-01  1.935999713832846e-01  3.721088880217967e+00  4.705089134892517e-04  4.712221541111226e-11  6.911381491121965e-12 -2.721781133807610e-15  2.106658607101024e-12 -9.358888258454350e-13  2.213080099567752e-16  3.299774537685708e+00  4.218847493575595e-15 -2.227714679392534e-10  3.299774537728962e+00
 4.500000000000000e-01  2.024999701902354e-01  3.619495188828213e+00  4.626704294345875e-04 -1.307674352848498e-11  3.958248605186870e-12  1.538699723191428e-15 -6.249415169279600e-13  5.298912808015193e-13 -8.987860399494576e-17  3.087203773155468e+00  3.441691376337985e-15 -2.018847866658291e-10  3.087203773213200e+00
 4.600000000000000e-01  2.115999689907941e-01  3.521345109415034e+00  4.547323786723253e-04  6.766687621199193e-11  6.343723477766970e-12  3.625572064791527e-15  3.732866194277418e-12 -2.462721571494348e-14  6.239475545616142e-16  2.881780072372027e+00  4.884981308350689e-15 -1.824987383436394e-10  2.881780072439684e+00
 4.700000000000000e-01  2.208999677888413e-01  3.426499517409922e+00  4.466993045180117e-04  5.552173114710748e-12  6.855471434806396e-12 -1.196959198423997e-15  3.911293339786921e-12  8.780216446104357e-13  4.674886633696722e-16  2.683739518386602e+00  3.996802888650564e-15 -1.645462655019969e-10  2.683739518460553e+00
 4.800000000000000e-01  2.303999665884579e-01  3.334825801842707e+00  4.385757884100227e-04  2.871711898259791e-11  3.184924110942867e-12 -2.357489203852481e-15 -5.246584539459761e-13 -2.400344875075769e-14 -1.516159613375191e-16  2.493282478299219e+00  3.219646771412954e-15 -1.479644184954054e-10  2.493282478376582e+00
 4.900000000000000e-01  2.400999653939091e-01  3.246197519139028e+00  4.303664458868333e-04 -3.304919711042006e-12  4.098840717723751e-12  7.206041319207657e-15 -2.069299803852176e-12  3.606615448982894e-13 -4.793190828117406e-16  2.310573532742293e+00  3.108624468950438e-15 -1.326857790306946e-10  2.310573532820801e+00
 5.000000000000000e-01  2.499999642096257e-01  3.160494067481974e+00  4.220759224780597e-04  7.438715601473930e-12  5.893844140424857e-12  1.058181320345852e-15 -1.766290761882052e-12  3.479414557319903e-13 -2.834627057100665e-17  2.135741588662183e+00  2.997602166487923e-15 -1.186426512589378e-10  2.135741588740082e+00
 5.100000000000000e-01  2.600999630401857e-01  3.077600380389617e+00  4.137088895092901e-04 -1.841010573562464e-11  5.561810793650978e-12  3.042704976863320e-15 -1.181263070572998e-12 -2.975864342032261e-13 -3.910356294635126e-16  1.968880174914014e+00  3.330669073875470e-15 -1.057706144891313e-10  1.968880174989973e+00
 5.200000000000000e-01  2.703999618902922e-01  2.997406638256704e+00  4.052700398207080e-04 -5.605454209626343e-11  1.581606334682723e-12 -1.082467449009528e-15  1.727713225227076e-12  7.434376928802281e-14  4.567542018602668e-17  1.810047918949426e+00  2.386979502944087e-15 -9.400427658512456e-11  1.810047919022450e+00
 5.300000000000000e-01  2.808999607647515e-01  2.919807996697942e+00  3.967640833995232e-04  1.620161060297614e-11  2.448832767628132e-12 -2.066055659888377e-15 -1.004023665236361e-12 -3.088531378324802e-14 -8.766421719011920e-17  1.659269202008680e+00  2.359223927328458e-15 -8.327830092191846e-11  1.659269202078055e+00
